author_name	author_birth	author_death	Count
Synge, Francis	NA	NA	  1
West india Merchant	NA	NA	  1
Brookbank, Joseph	1612	NA	  1
Tyso, John	NA	1700	  1
Gogh, Michiel Van	NA	NA	  1
Waddel, John	NA	NA	  1
Waite, Thomas	NA	NA	  1
Warner, Eliz	NA	NA	  1
Luna, Miguel De	NA	NA	  1
Wattes, Jeremiah	NA	NA	  1
Whally, Henry	NA	NA	  1
Wilkinson, Richard	NA	NA	  1
Wilkinson, Thomas	NA	NA	  1
Wilson, John	NA	NA	  1
Williams, William	1613	NA	  1
Wine, Richard	NA	NA	  1
Woodcock, Josiah	NA	NA	  1
Wyat, Devereux	NA	NA	  1
Wydows, Daniel	NA	NA	  1
Parkhurst, Ferdinando	NA	NA	  1
Loe, Lawrence	NA	NA	  1
Sibley, Thomas	NA	NA	  1
Sanderson, John	NA	NA	  1
Tart, John	NA	NA	  1
Fleetwood, Richard	NA	NA	  1
Dutton, Richard	1694	NA	  1
Marshall, Marmaduke	NA	NA	  1
Martyn, Richard	NA	NA	  1
Finch, John	NA	1693	  1
Huggins, John	1693	NA	  1
Jones, J	NA	NA	  1
Well willer To King And Parliament	NA	NA	  1
West, Robert	1683	NA	  1
Farmer, Samuel	NA	NA	  1
Cox, Benjamin	1646	NA	  1
Bruzeau, Paul	NA	NA	  1
Williams, Reeve	NA	NA	  1
Read, William	NA	1715	  1
Morton, Robert	1670	NA	  1
Davis, Nicolas	NA	NA	  1
Howard, Charles Esq	NA	NA	  1
Haye, La	NA	NA	  1
Harr, Jo	NA	NA	  1
Clanny	1698	NA	  1
Robinson, Tancred	NA	1748	  1
Friend To So Good An Undertaking	NA	NA	  1
Delme, Jean	NA	NA	  1
Young Gentleman Of Quality Now In The Service	NA	NA	  1
Burhams, John	NA	NA	  1
Drewrey, H	NA	NA	  1
Odling, Edward	NA	NA	  1
Downes, John	1666	NA	  1
Kerby, Margaret	NA	NA	  1
Lawmind, Abraham	NA	NA	  1
Border, D	NA	NA	  1
Hierophilus	NA	NA	  1
Cailloüé, Jean	NA	NA	  1
Salmon, Elizabeth	NA	NA	  1
Eustace, James	NA	NA	  1
Wray, Christopher	NA	NA	  1
O'neill, Frances	NA	NA	  1
Gormanston, Anthony Preston	NA	1716	  1
Ker, A	NA	NA	  1
Seal, James	NA	NA	  1
Rousseau De La Valette, Michel	NA	NA	  1
Lover Of His Country's Peace	NA	NA	  1
Crawford, William Lindsay	NA	1698	  1
Dudley, Gamaliel	NA	NA	  1
Yosippon	NA	NA	  1
Langrish, Hercules	NA	NA	  1
Machell, Thomas	NA	NA	  1
Hoffman, John	1602	NA	  1
Wel wisher To His Lordship And To The Noble Work Of Draining	NA	NA	  1
Gardiner, James	1637	NA	  1
Labrune, Jean De	NA	NA	  1
Nihell, James	NA	NA	  1
Lander, Thomas	NA	NA	  1
Nisbet, William	NA	NA	  1
Whittington, John	NA	NA	  1
Hill, William	1662	NA	  1
Sympson, Thomas	NA	NA	  1
Lacy, Margaret	NA	NA	  1
Friend To The Good Old Cause	NA	NA	  1
Gander, Joseph	NA	NA	  1
Devenish, Thomas	NA	NA	  1
Cooper, Edmund	NA	NA	  1
Murray, Adam	NA	1700	  1
Butter, Nathaniel	NA	1664	  1
Deane, John	NA	NA	  1
Member Of The Popish Club	NA	NA	  1
Officer At Belturbet	NA	NA	  1
White, L	NA	NA	  1
Coke	NA	NA	  1
Mcgrigor, Evan	NA	NA	  1
Philopolis	NA	NA	  1
Glanius, W	NA	NA	  1
Unfeigned Friend Of Piety And Publique Liberty	NA	NA	  1
One Who Equally Hates Rebellion And Tyranny	NA	NA	  1
Willsford, John	NA	NA	  1
Impartiall Hand	NA	NA	  1
Grana, Ottoe Enrico Dal Carretto	NA	NA	  1
Coales, John	NA	NA	  1
Bennet, Dorcas	NA	NA	  1
Bathurst, Charles	NA	1700	  1
Bastwick, Susanna	NA	NA	  1
Royalist	NA	NA	  1
Townshend, Hayward	NA	NA	  1
Lowman, R	NA	NA	  1
Rehakosht, P	NA	NA	  1
Bullord, John	NA	NA	  1
Graves, Edward	1679	NA	  1
Clark, Henry	NA	NA	  1
Valkenburgh, Johannes Velmont Van	NA	NA	  1
Le Grand, Antoine	NA	1699	  1
Lyngue, John	NA	NA	  1
Macdonnel, Alexander	NA	NA	  1
Skene, Alexander	NA	NA	  1
Person Of Quality And Of A Publick Spirit	NA	NA	  1
Berault, Peter	NA	NA	  1
Athenagoras	   2	NA	  1
Booth, A	NA	NA	  1
Bagaley, Humphrey	NA	NA	  1
Welles, John	NA	NA	  1
Tillam, Thomas	NA	NA	  1
Thomas, Dalby	NA	NA	  1
Tom	NA	NA	  1
Friend To Peace And Truth	NA	NA	  1
One That Was An Eye witness To All Those Matters	NA	NA	  1
Trinder, Charles	NA	NA	  1
Tell truth	NA	NA	  1
Fowler, Robert	NA	NA	  1
Erroll, John Hay	NA	NA	  1
Croke, Richard	NA	NA	  1
Spencer, Thomas	NA	NA	  1
Plebean	NA	NA	  1
True Protestant English Gentleman	NA	NA	  1
Brome, James	NA	1719	  1
D Br	NA	NA	  1
Goodaire, Thomas	NA	1693	  1
Ford, Richard	NA	1678	  1
Elborough, Robert	NA	NA	  1
Friend To Monarchs And A Lover Of Loyal Subjects	NA	NA	  1
Cock, Charles George	NA	NA	  1
Burnett, Andrew	NA	NA	  1
St Nichlas, Thomas	NA	NA	  1
Silvester, John	NA	NA	  1
Maplet, John	NA	1592	  1
Aletheian, Ireneus	NA	NA	  1
Huddleston, Ferdinando	NA	NA	  1
Keble, Samuel	NA	NA	  1
Worthy Divine In That County	NA	NA	  1
Mathew, John	NA	NA	  1
Friend At Oxford	NA	NA	  1
Tomp n Tonie	NA	NA	  1
Ismāʿīl	NA	1727	  1
Anonymus	NA	NA	  1
Jack The Cobler	NA	NA	  1
Leech, Benjamin	NA	NA	  1
Officer, English	NA	NA	  1
Lloyd, Thomas	1689	NA	  1
Eames, John	NA	NA	  1
Bromley, Richard	NA	NA	  1
Borfet, Abiel	NA	NA	  1
Clement, Simon	NA	NA	  1
Christian, Edward	NA	NA	  1
Person Wholly Disinterested In Any Of The Late Or Present Factions	NA	NA	  1
Well wisher To His Majesty	NA	NA	  1
Pierson, T	NA	NA	  1
Moseley, Humphrey	NA	1661	  1
Miles, Abraham	NA	NA	  1
Goddard, Ezekiel	NA	NA	  1
Gill, George	NA	NA	  1
Sincere Protestant And True Friend To His Countrey	NA	NA	  1
Burd, Richard	NA	NA	  1
Freeman, Elizabeth	NA	NA	  1
One Who Was Deeply Concern'd Therein	NA	NA	  1
Rowe, Robert	NA	NA	  1
Ferrarius, Gulielmus	NA	NA	  1
Bromwich, Isaac	NA	NA	  1
Wyndham, Edmond	NA	NA	  1
Wyndham, Anne	NA	NA	  1
Philopolite	NA	NA	  1
Polwheile, Theophilus	NA	1689	  1
Stafford, John	NA	NA	  1
Foy, Nathaniel	NA	1707	  1
Citizen Of London And An Inhabitant Of The Borough Of Southwark	NA	NA	  1
Griffyth, W	NA	NA	  1
Fitz-gerald, Maurice	NA	NA	  1
Fat Pious And Learned Divine	NA	NA	  1
Brookes, William	NA	NA	  1
Bland, John	NA	NA	  1
Allen, John	NA	NA	  1
Principal Officer	NA	NA	  1
Philoprotest	NA	NA	  1
Rowe, Matthew	NA	NA	  1
Badiley, Richard	NA	1657	  1
Bond, Sampson	1618	NA	  1
Wall, Samuel	NA	NA	  1
Griebe, Conrade	NA	NA	  1
Knight, John	NA	1718	  1
Night bell man Of Pickadilly	NA	NA	  1
Case, W	NA	NA	  1
Printall, Henry	NA	NA	  1
Scotlands True Friend	NA	NA	  1
Ryck, De	NA	NA	  1
Grybius, Johannes	NA	NA	  1
Gardiner, Robert	1649	NA	  1
Lord	NA	NA	  1
Bulkley, Thomas	NA	NA	  1
Knowles, Tobias	NA	NA	  1
Hamiltoun, Alexander	NA	NA	  1
Budd, Thomas	NA	1698	  1
Powell, Robert	NA	NA	  1
Ticwhit, G	NA	NA	  1
Tarlton, John	NA	NA	  1
Person Of That Nation	NA	NA	  1
Stocall, James	NA	NA	  1
Lover Of Christianity	NA	NA	  1
Flower, John	1624	NA	  1
Smithurst, Benjamine	NA	NA	  1
Consett, Henry	NA	NA	  1
Mills, Thomas	NA	NA	  1
Philagathus Philanthropus	NA	NA	  1
Wiltens, Nikolaas	NA	NA	  1
Englishman, True	NA	NA	  1
Wentworth, William	1685	NA	  1
Portington, Henry	NA	NA	  1
Lindsey, Major	NA	NA	  1
Well Wisher To King And Countrey	NA	NA	  1
Money, William	NA	NA	  1
Chamberlain, Robert	1607	NA	  1
Griffin, Lewis	NA	NA	  1
Jackson, Joseph	1702	NA	  1
Russell, James	NA	NA	  1
Rocket, John	NA	NA	  1
Van Laitz, W	NA	NA	  1
Ponteus, John	NA	NA	  1
Neale, Thomas	NA	1699	  1
Sydenham, William	NA	1738	  1
Vaux, Anthony	NA	NA	  1
Lover Of The Deare Bought Freedomes Of This Common wealth	NA	NA	  1
Hill, Oliver	NA	NA	  1
Scobell, Henry	NA	1660	  1
Scamler, Robert	1654	NA	  1
Halesiados	NA	NA	  1
Fisher, Abigail	NA	NA	  1
Farmer, Ralph	NA	NA	  1
Penruddock, Arundell	NA	NA	  1
Well wisher Of Peace In The Church And Happinesse To The Kingdome	NA	NA	  1
Morley, Thomas	1689	NA	  1
Well wisher To England's Prosperity	NA	NA	  1
Ruthven, Patrick	NA	1566	  1
Rogers, Thomas	NA	1616	  1
Robertson, John	NA	NA	  1
Common-wealth, Constant	NA	NA	  1
True Lover Of Truth And Justice	NA	NA	  1
Norton, Andrew	NA	NA	  1
Mingzeis, Alexander	NA	NA	  1
Sheppard, William	NA	1675	  1
Raymond, George	NA	NA	  1
Harold, Thomas	NA	NA	  1
Ramsay, Thomas	1631	NA	  1
Elmeston, John	NA	NA	  1
Heblethwaite, Robert	NA	1648	  1
Mascall, William	NA	NA	  1
Leith, Patrick	NA	1647	  1
Love, John	NA	1721	  1
Love, Jeremiah	NA	NA	  1
Jenney, Henry	1608	NA	  1
Grana, Ottone Enrico Dal Carretto	NA	NA	  1
Harby, Thomas	NA	NA	  1
Draper, Robert	1659	NA	  1
Metcalfe	NA	NA	  1
Leslie, William Lewis	NA	NA	  1
Le Grosse, Robert	NA	NA	  1
Du Moulin, Louis	NA	NA	  1
Greenway, R	NA	NA	  1
Beauvais, Charles De	NA	NA	  1
H G C L B	NA	NA	  1
Geōrgarinēs, Iōsēph	NA	NA	  1
Gardener, Henry	1629	NA	  1
Williams, Roger	NA	NA	  1
Forrestus, Ph	NA	NA	  1
Honest Council man	NA	NA	  1
Guillims, George	NA	NA	  1
Feyens, Jean	NA	1585	  1
Thompson, Henry	NA	NA	  1
Dyer, William	NA	NA	  1
Magrath, James	NA	NA	  1
Norton, Edward	1641	NA	  1
Honest Tom The Joyner	NA	NA	  1
Richards, James	1685	NA	  1
Eliot, George	NA	NA	  1
Combes	NA	NA	  1
Bundy, John	NA	NA	  1
Blagrave, Charles	NA	NA	  1
Lover Of Commerce	NA	NA	  1
English Gentleman Attending The Court Of The King Of Great Britain	NA	NA	  1
Mullinax, John	NA	NA	  1
Fortescue, Anthony	NA	NA	  1
White, Ignatius	NA	NA	  1
Brunskell, Percival	NA	NA	  1
Brooke, Samuel	NA	1631	  1
Andrews, Edward	1642	NA	  1
Philalethes Theophilus	NA	NA	  1
Philagathus, Brettanius	NA	NA	  1
True Friend To The Publike English Interest	NA	NA	  1
Ocane, Donell	NA	NA	  1
Well wisher To The Peace Of This Our Sion	NA	NA	  1
Norcroft, John	NA	NA	  1
Hans Hue and cry Van Hang and draw	NA	NA	  1
La Fin, Charles De	NA	NA	  1
Harington, Henry	1642	NA	  1
Chadlicot, Thomas	NA	NA	  1
Gosling, William	NA	NA	  1
Bulwarke, William	NA	NA	  1
Innes, James	NA	NA	  1
Gentleman At Yorke	NA	NA	  1
Purefoy, George	NA	NA	  1
Harbotle, Henry	NA	NA	  1
Hudson, Samuel	NA	NA	  1
Starbuck, William	NA	NA	  1
Clovis	NA	NA	  1
Dendy, Edward	NA	NA	  1
Caddy, William	NA	NA	  1
Tuttell, Richard	NA	NA	  1
Smyth, Anne	NA	NA	  1
Huntley, Lewis Gordon	NA	1653	  1
Bosevile, Thomas	NA	NA	  1
Williams, Alexander	1642	NA	  1
Yolkney, Walter	NA	NA	  1
Bard, W	NA	NA	  1
Fletcher, Robert	NA	NA	  1
Willis, Ralph	1653	NA	  1
Sares, John	NA	1651	  1
Kilburne, William	NA	NA	  1
Seaman, Lazarus	NA	1675	  1
Truelove Richard	NA	NA	  1
One That Was A Member Of The Army Whilst They Were Obedient To Authority	NA	NA	  1
Chetwind, Philip	NA	NA	  1
Person Of Quality In Edenburgh	NA	NA	  1
One That Is No Member Of The Army	NA	NA	  1
Stoyte, Edward	1619	NA	  1
Jenkes, Edward	NA	NA	  1
Johnstoun, Arch	NA	NA	  1
Gavin, Antonio	1726	NA	  1
Warner, John	1628	NA	  1
Newton, Francis	NA	NA	  1
Clark, Robert	NA	NA	  1
Frierson, Henry	NA	NA	  1
Crisp, Nicholas	NA	NA	  1
Riders, Thomas	NA	NA	  1
Hunscot, Joseph	NA	NA	  1
Cooke, Francis	NA	1682	  1
Brinkelow, Henry	NA	1546	  1
Browne, George	NA	NA	  1
Leicester, John	NA	NA	  1
Lilburne, Elizabeth	NA	NA	  1
Smith, R	NA	NA	  1
Tustin, John	NA	NA	  1
Knightley, Alexander	NA	1696	  1
Chidley, Katherine	NA	NA	  1
Belcamp, Jo V	NA	NA	  1
Malpas, Thomas	NA	NA	  1
Newton, William	1735	NA	  1
Barnett, Nehemiah	1615	NA	  1
Mitton, Peter	NA	NA	  1
Ince, Peter	1615	NA	  1
Besongne, Nicolas	NA	1697	  1
Philo-patriæ	NA	NA	  1
Scudder, Henry	NA	1659	  1
Curfet	NA	NA	  1
Dauncey, John	1633	NA	  1
Fary, John	NA	NA	  1
Merchant At Falmouth	NA	NA	  1
Rhodes, Simon	NA	NA	  1
Boteler, Edward	NA	1670	  1
Blois, W	NA	NA	  1
Harst, De	NA	NA	  1
Spry, Robert	NA	NA	  1
London, William	1658	NA	  1
Friend To The Protestant Interest	NA	NA	  1
Baron, George	1652	NA	  1
Foster, Nicholas	NA	NA	  1
Bayly, Thomas	NA	1657	  1
Price, William	NA	1666	  1
Norwood, Anthony	NA	NA	  1
Mountagu, Zacheus	NA	NA	  1
Johnsen, H	NA	NA	  1
Wilkinson, John	NA	NA	  1
Leach, Edmund	NA	NA	  1
Bramstone, J	NA	NA	  1
Channel, Elinor	NA	NA	  1
Postlethwaite, Walter	NA	1671	  1
Lover Of His Countrey	NA	NA	  1
Well willer To The Publique Weale	NA	NA	  1
Trevor, John	NA	1673	  1
Bunce, James	NA	1670	  1
Collinne, William	NA	NA	  1
Raikes, Robert	NA	NA	  1
Beeckman, Daniel	NA	NA	  1
Williams, John	NA	NA	  1
Whetham, Nathaniel	1694	NA	  1
Tichborne, Robert	NA	1682	  1
Several Well wishers To Our Settlement	NA	NA	  1
By A Good Friend To Friends Of The Civill And Religious Interest Of All Good Men	NA	NA	  1
Well wisher To The True Security Of Both Christian And Civil Liberty	NA	NA	  1
Gery, William	NA	NA	  1
Parliament, Member	NA	NA	  1
Lover Of This Common wealth	NA	NA	  1
Lover Of The Laws	NA	NA	  1
Noble, Charles	NA	NA	  1
Fitz-brian, R	NA	NA	  1
Well wishing Phylopater	NA	NA	  1
Jones, Bassett	NA	NA	  1
Doyley, Edward	NA	NA	  1
Howsegoe, Thomas	NA	NA	  1
Crisp, Henry	NA	NA	  1
Heaman, Roger	NA	NA	  1
Fielder, John	NA	NA	  1
Clarke, Frances	NA	NA	  1
Sá, Pantaleão	NA	1654	  1
Williamson, R	1653	NA	  1
Lover Of The Gospel Of Jesus Christ And The Wellfare Of This Nation	NA	NA	  1
Menedemus, Dalepater	NA	NA	  1
Turmiger, Bevill	NA	NA	  1
Pack	NA	NA	  1
Fothergill, Thomas	1653	NA	  1
Salter, Christopher	NA	NA	  1
Humble Seeker Of Truth And Peace	NA	NA	  1
Vaughan, Evan	NA	NA	  1
Blaithwaite, Mary	NA	NA	  1
Coker, Matthew	NA	NA	  1
Dunstervile, Thomas	NA	NA	  1
Paine, John	1654	NA	  1
Cornubiensis, Johannes	NA	NA	  1
Stoakes, John	NA	NA	  1
Lover Of Peace From Beyond Sea	NA	NA	  1
Godly And Learned Divine	NA	NA	  1
Fell, Christopher	NA	NA	  1
Leveck, Joseph	NA	NA	  1
Chambers, Peter	1652	NA	  1
Bill, Edward	NA	NA	  1
Bulteel, John	1683	NA	  1
Burthall, Raunce	NA	NA	  1
Hewson, John	NA	1662	  1
English Gentleman A Well willer To The Peace Of His Country	NA	NA	  1
Westup, William	NA	NA	  1
Chappel, Samuel	NA	NA	  1
Hasclock, John	NA	NA	  1
Philo Regis	NA	NA	  1
Brown, Humfrey	1621	NA	  1
Cent, Nehemiah	NA	NA	  1
Coster, Robert	NA	NA	  1
Thache, Thomas	1617	NA	  1
One That Honours God And Loveth His King And Countrey	NA	NA	  1
Stuart, George	NA	NA	  1
Lisle, Francis	NA	NA	  1
Robins, Robert	NA	NA	  1
Faldo, Thomas	NA	NA	  1
Hartley, William	NA	NA	  1
Minister Of The Gospel	NA	NA	  1
Cowling, Nicholas	NA	NA	  1
Lardner, James	1670	NA	  1
Strange, Jacob	NA	NA	  1
Hill, Miles	NA	NA	  1
Fidge, George	NA	NA	  1
Ramsey, James	NA	NA	  1
Philanar And Misostratus	NA	NA	  1
Faithfull And Loyall Subject To The Present King	NA	NA	  1
Ca , W	NA	NA	  1
Banaster, Thomas	NA	NA	  1
Bethel, Hugh	NA	NA	  1
Windet, James	NA	1664	  1
Vaughan, George	NA	NA	  1
Well wisher Of Peace	NA	NA	  1
Him Who Is A Lover Of Righteousnesse And Peace	NA	NA	  1
Scotch Gentleman	NA	NA	  1
Awdeley, Lewis	NA	NA	  1
Jurin, John	NA	NA	  1
Well wisher To The City And Kingdome	NA	NA	  1
Walton, J	NA	NA	  1
Warwick, William	NA	NA	  1
Bently, John	NA	NA	  1
Bernard, John	NA	NA	  1
Gentleman In Carisbrooke castle	NA	NA	  1
Burdet, John	NA	NA	  1
Jones, Robert	NA	NA	  1
Fisher, Peter	1648	NA	  1
Taswell, James	NA	NA	  1
Ley, William	1621	NA	  1
Jock Of Bread	NA	NA	  1
Elencticus, Mercurius	NA	NA	  1
Bate, Henry	NA	NA	  1
Friend Who Very Well Understands The Great Danger The City At This Present Time Is In	NA	NA	  1
Ewer, Isaac	NA	1650	  1
Cradock, Peter	NA	NA	  1
Philanax Anonomous	NA	NA	  1
Burgess, Anthony	NA	1664	  1
Borialis	NA	NA	  1
Lover Of His Country And A Wel willer To The Peace Of The Kingdome	NA	NA	  1
Tracey, H	NA	NA	  1
Basilius Anonymus	NA	NA	  1
Levitt, William	NA	NA	  1
Strong, William	NA	1654	  1
Wilbraham, Roger	1623	NA	  1
Wood, Adam	NA	NA	  1
Wharton, Robert	1649	NA	  1
Wincoll, Thomas	NA	1675	  1
Weldon, Robert	NA	NA	  1
Waring, Thomas	NA	NA	  1
Warren, Henry	NA	1652	  1
Warr, John	NA	NA	  1
Byfleet, John Edward	1607	NA	  1
Taylor	NA	NA	  1
Well affected Christian Souldier	NA	NA	  1
Philanactos Demophilus	NA	NA	  1
Eminent Person In The Northerne Army	NA	NA	  1
J k d t	NA	NA	  1
Squire, William	NA	1677	  1
Sharp, Jane	NA	1671	  1
Loyal Lover Of Peace And Truth	NA	NA	  1
Hearty Friend To The Publike	NA	NA	  1
P , Theophilus	NA	NA	  1
Rich, Nathaniel	NA	1701	  1
Rishton, A	NA	NA	  1
Faithfull Subject To The King And Lover Of His Country	NA	NA	  1
Rexophilus Londinatus	NA	NA	  1
Hill, Thomas	NA	NA	  1
Raie, C	NA	NA	  1
Powell	NA	NA	  1
Fidoe, John	1626	NA	  1
Veridicus	NA	NA	  1
Nichols, Henry	1660	NA	  1
Osborne, John	NA	NA	  1
Malignant Here In London	NA	NA	  1
Morris, Richard	1660	NA	  1
Masterson, George	NA	NA	  1
Maddison, Ralph	NA	NA	  1
Servant Of His Late Highness	NA	NA	  1
Noble man Of This Kingdome	NA	NA	  1
Presbyterian Of Qualitie	NA	NA	  1
Lathbury, Thomas	1650	NA	  1
Philocrates	NA	NA	  1
Remembrancer	NA	NA	  1
Harris, John	1647	NA	  1
Horton, Thomas	NA	1673	  1
Henden, Simon	NA	NA	  1
Hubbard, Benjamin	NA	NA	  1
Hopkins, William	NA	NA	  1
Samson, Thomas	NA	NA	  1
Grey, Enoch	NA	NA	  1
Gilbert, Claudius	NA	1696	  1
Leaguer At Colchester	NA	NA	  1
Man Of Their Councel	NA	NA	  1
Friend To Them	NA	NA	  1
Wel wisher To The Safety And Freedom	NA	NA	  1
Friend To The Commonwealth Of England	NA	NA	  1
Junior, Heraclitus	NA	NA	  1
Wheatly, W	NA	NA	  1
Impartiall Well willer To The Peace And Well beeing Of All	NA	NA	  1
English, Peter	NA	NA	  1
Grene, Giles	NA	NA	  1
Christian Brother	NA	NA	  1
Lawcey, William	NA	NA	  1
Gentleman Of Good Quallity	NA	NA	  1
Well Known Moderne Author	NA	NA	  1
Moore, Robert	1647	NA	  1
Blague, Thomas	NA	NA	  1
Faithful Friend	NA	NA	  1
Sanders, William	1647	NA	  1
Tell troth Thomas	NA	NA	  1
One Of The Agitators In The Army	NA	NA	  1
Knight, R	NA	NA	  1
Marshe, Adam	NA	NA	  1
Hackluyt, John	NA	NA	  1
Principall Person In Paris	NA	NA	  1
Learned Reader Of The Lawes	NA	NA	  1
Godfrey, N	NA	NA	  1
Burfoit, T	NA	NA	  1
Worth-rush, John	NA	NA	  1
Grosse, Robert	NA	NA	  1
Palmer, George	1597	NA	  1
Lover Of Truth Peace	NA	NA	  1
Harrison, William	NA	NA	  1
Smith, Thomas	NA	NA	  1
One Who Hath Long Beene A Friend To The Army	NA	NA	  1
Moderate Cavallier	NA	NA	  1
Woorell, A	NA	NA	  1
Cary, Mary	NA	NA	  1
Sharpe, W	NA	NA	  1
Michel, Thomas	1647	NA	  1
Neale, R	NA	NA	  1
Burch, W	NA	NA	  1
Reymes, B	NA	NA	  1
Pounset, John	NA	NA	  1
Smart, Roger	NA	NA	  1
Truth, Lover	NA	NA	  1
Gentleman Of Worth From Corke In Munster	NA	NA	  1
Child, John	NA	NA	  1
Philanactodemus	NA	NA	  1
Brown, John	NA	NA	  1
Fitzgerald, Edward	1647	NA	  1
Morgan, Shon Up	NA	NA	  1
Fornace, W	NA	NA	  1
Willis, Humphrey	NA	NA	  1
Sitrauk, W	NA	NA	  1
Bedford, Thomas	NA	1653	  1
Her Crete Prophet Of Wales	NA	NA	  1
Neuville, Foy	NA	NA	  1
Umfrevile, William	NA	NA	  1
Ufflet, John	1603	NA	  1
Well willer And Daily Desierer Of A Happy Settlement Of Truth And Peace	NA	NA	  1
Lanseter, John	NA	NA	  1
Maddocks, John	NA	NA	  1
Haslock, John	NA	NA	  1
Drapes, Edward	NA	NA	  1
True And Sincere Member Of The Church Of England	NA	NA	  1
Theophilos	NA	NA	  1
Alle, Thomas	NA	NA	  1
One That Hath Taken And Desires To Keep His Covenant	NA	NA	  1
Benbrigge, John	NA	NA	  1
Hansard, William	NA	NA	  1
Mercurio mastix Hibernicus	NA	NA	  1
Ryves, William	NA	NA	  1
Newark, David Leslie	NA	1682	  1
Eachard, John	NA	NA	  1
Wilson, Edmund	NA	NA	  1
Digby, John	NA	NA	  1
White, Nathaniel	NA	NA	  1
Walsingham, Edward	NA	1663	  1
Norton, Ralph	1645	NA	  1
Godly learned Minister Of The Gospel	NA	NA	  1
Hopkinson, James	1645	NA	  1
Bedford, Samuel	NA	NA	  1
Faithfull Subject Of This Kingdom	NA	NA	  1
Pricket, Robert	NA	NA	  1
Grey, Henry	NA	NA	  1
Gentleman In Northampton	NA	NA	  1
Pye, Robert	NA	1701	  1
Eminent Commander In Sir Thomas Fairfax Army	NA	NA	  1
Commander In The Army	NA	NA	  1
Old Grand jury man Of Oxford shire	NA	NA	  1
Well willer To The Peace Of Sion	NA	NA	  1
Graunt, John	NA	NA	  1
Lucas, Thomas	NA	1649	  1
Harrison, John	1610	NA	  1
Gentleman At York	NA	NA	  1
More, Nicholas	NA	1689	  1
True Son Of The Church Of England	NA	NA	  1
Well wisher Of His Countrey	NA	NA	  1
Person Of Quality Abroad	NA	NA	  1
Freeman, John	1681	NA	  1
Gentleman Of The City Of New York	NA	NA	  1
Gentleman Of The Isle Of Ely In Cambridgeshire	NA	NA	  1
Amy, S	NA	NA	  1
Gentleman In Oxford	NA	NA	  1
Keeling, Josias	NA	NA	  1
Price, Evan	NA	NA	  1
Lilburne, George	NA	NA	  1
Gilbert, Eleazar	NA	NA	  1
William, Ap	NA	NA	  1
Taylor, Richard	NA	NA	  1
Gentleman Belonging To The Bishop Of Londonderry	NA	NA	  1
Mazzella, Scipione	NA	NA	  1
Gentleman In Algier	NA	NA	  1
Gentleman Of Ireland	NA	NA	  1
Thorogood, B	NA	NA	  1
Vokins, Joan	NA	1690	  1
Decius, Theophilus Philanax Gerusiphilus Philalethes	NA	NA	  1
Praed, John	NA	NA	  1
Poseley, M	NA	NA	  1
Balmerino, John Elphinstone	NA	1649	  1
Stewart, William	NA	1647	  1
Beamount, Thomas	NA	NA	  1
Souligné	NA	NA	  1
Loyal Protestant	NA	NA	  1
Loyd, Morgan	NA	NA	  1
Johnson, Stephen	NA	NA	  1
Sault, Richard	NA	1702	  1
Elger, Christopher	NA	NA	  1
Hutton, Charles	1653	NA	  1
Pooley, W	NA	NA	  1
Hyword, Abel	NA	NA	  1
Waddam, Henry	NA	NA	  1
Williams, Richard	1607	NA	  1
Williamson, Benjamin	NA	NA	  1
One Of His Secretaries That Had Nothing Else To Do	NA	NA	  1
Stoppa, Giovanni Battista	NA	NA	  1
Plunkett, Richard	NA	NA	  1
Wenlock, John	NA	NA	  1
Mervyn, Sir Audley	NA	1675	  1
Weyer, Florence	NA	NA	  1
Sainctyon	NA	NA	  1
Geaves, William	NA	NA	  1
Hall, William	NA	1662	  1
Owen, William	NA	NA	  1
Jones	NA	NA	  1
Raleigh, George	1600	NA	  1
Beere	NA	NA	  1
Loyal Muse	NA	NA	  1
Swanley, Richard	NA	1650	  1
Worthy Member Of The House Of Commons	NA	NA	  1
Langley, William	1610	NA	  1
Officer Of The Parliaments Army	NA	NA	  1
Merchant adventurer In The City Of Hamburgh	NA	NA	  1
Pugh, Hugh	NA	NA	  1
Gentleman At Liverpool	NA	NA	  1
Meredith, Walter	NA	NA	  1
Carre, James	NA	NA	  1
Messenger From The Scots Armie	NA	NA	  1
Warren, George	NA	NA	  1
Roman Catholick Citizen Of Paris	NA	NA	  1
Monck, Thomas	NA	NA	  1
Mercurius Elenticus	NA	NA	  1
Johnsons, Thomas	NA	NA	  1
Jones, Isaac	NA	NA	  1
Citizen Of Note In Chester	NA	NA	  1
Colepeper, John	NA	1660	  1
Alsop, George	1638	NA	  1
Aldworth, Richard	NA	NA	  1
Eye Witnesse To A Person Of Honour	NA	NA	  1
August	NA	NA	  1
Salmon, James	NA	NA	  1
D'anvers, Alicia	NA	NA	  1
Officer In Ireland	NA	NA	  1
Baber, John	NA	NA	  1
Wroth, William	NA	NA	  1
Loyal Subject To The King And A Lover Of The Late Lord Brookes And All His Wel wishers	NA	NA	  1
Dickenson, Henry	NA	NA	  1
Stuteville, Thomas	NA	NA	  1
Hodgskins, John	NA	NA	  1
Prescot, Giles	NA	NA	  1
Crowther, John	NA	NA	  1
Hansley, John	NA	1666	  1
Batt, Gil	NA	NA	  1
Grelot, Guillaume-joseph	1630	NA	  1
