original	polished	Count
printed for A.T.	printed for A.T	 1
printed for R.S.	printed for R.S	 1
Printed by the heirs and successors of Andrew Anderson .. for Mr. Andrew Symson ..	Printed by the heirs and successors of Andrew Anderson .. for Mr. Andrew Symson	 1
printed by M[iles]. F[lesher]. for Sa: Gellibrand at the brasen Serpent in Pauls Church-yard.	printed by M[iles]. F[lesher]. for Sa: Gellibrand at the brasen Serpent in Pauls Church-yard	 1
ex officina Joan. Hayes, celeberrimæ academiæ typographi; impensis Edvardi Hall, bibliopolæ Cantabr.	ex officina Joan. Hayes, celeberrimæ academiæ typographi; impensis Edvardi Hall, bibliopolæ Cantabr	 1
printed for T S.	printed for T S	 1
ex officina Johann. Hayes, celeberrimæ academiæ typographi. MDCXCII. Impensis Hen. Dickinson bibliopolæ Cantab.	ex officina Johann. Hayes, celeberrimæ academiæ typographi. MDCXCII. Impensis Hen. Dickinson bibliopolæ Cantab	 1
printed by J. Macock and M. Flesher, for Richard Royston bookseller to the Kings most sacred Majesty, at the Angel in Amen-Corner, and Richard Davis bookseller in Oxford.	printed by J. Macock and M. Flesher, for Richard Royston bookseller to the Kings most sacred Majesty, at the Angel in Amen-Corner, and Richard Davis bookseller in Oxford	 1
Printed by J. R. for C. M.	Printed by J. R. for C. M	 1
Printed for J.J. and sold by P.P[arker]. and W.C[rooke].	Printed for J.J. and sold by P.P[arker]. and W.C[rooke]	 1
ex officinâ Johan. Hayes, celeberrimæ Academiæ typographi, M.DC.LXXIV. Impensis Jon. Hart bibliopolæ, Cantab.	ex officinâ Johan. Hayes, celeberrimæ Academiæ typographi, M.DC.LXXIV. Impensis Jon. Hart bibliopolæ, Cantab	 1
printed for R.R.	printed for R.R	 1
e Theatro Sheldoniano. An Dom. MDCLXXIII. Prostant Londini apud Rob. Scot bibliop.	e Theatro Sheldoniano. An Dom. MDCLXXIII. Prostant Londini apud Rob. Scot bibliop	 1
ptinted [sic] for E.P. and E.B.	ptinted [sic] for E.P. and E.B	 1
printed for the author by T[homas]. C[hilde]. and L[eonard]. P[arry].	printed for the author by T[homas]. C[hilde]. and L[eonard]. P[arry]	 1
printed in the year of Our Saviours incarnation, 1669, and of His Majesty's happy restauration, the 9th.	printed in the year of Our Saviours incarnation, 1669, and of His Majesty's happy restauration, the 9th	 1
printed by J[ohn]. G[rismond].	printed by J[ohn]. G[rismond]	 1
Printed first in Scotland by Robert Bryson, and now reprinted at London for G.T.	Printed first in Scotland by Robert Bryson, and now reprinted at London for G.T	 1
printed for I.A.	printed for I.A	 1
printed for B.T. and T.M.	printed for B.T. and T.M	 1
Jan. 13. London. printed for T.S.	Jan. 13. London. printed for T.S	 1
printed for T.B. and R.E.	printed for T.B. and R.E	 1
for S. R.	for S. R	 1
printed by W[illiam]. E[llis]. and I[ohn]. G[rismond]. for Iohn Clark, and are to be sold at his shop under S. Peters Church in Cornhill.	printed by W[illiam]. E[llis]. and I[ohn]. G[rismond]. for Iohn Clark, and are to be sold at his shop under S. Peters Church in Cornhill	 1
printed by T.R. for G[eorge]. T[homason].	printed by T.R. for G[eorge]. T[homason]	 1
printed by T.J. for H.E.	printed by T.J. for H.E	 1
printed for T. H.	printed for T. H	 1
printed according to Order for I. F.	printed according to Order for I. F	 1
printed by T[homas]. F[awcet]. for I[ohn]. H[ammond].	printed by T[homas]. F[awcet]. for I[ohn]. H[ammond]	 1
excudebat Johannes Field, celeberrimæ academiæ typographus.	excudebat Johannes Field, celeberrimæ academiæ typographus	 1
printed by Th. Dawks, in Black Fryers: ..	printed by Th. Dawks, in Black Fryers:	 1
printed by G.B. and R.W.	printed by G.B. and R.W	 1
printed for J.W. H.B. and H.M.	printed for J.W. H.B. and H.M	 1
printed for J.C. and T.G.	printed for J.C. and T.G	 1
ex officina Joann. Hayes, celeberrimæ academiæ typographi. 1672. Impensis Joann. Creed, Bibliopolæ Cantab.	ex officina Joann. Hayes, celeberrimæ academiæ typographi. 1672. Impensis Joann. Creed, Bibliopolæ Cantab	 1
Printed according to order for G.B.	Printed according to order for G.B	 1
printed for George Sawbridge, at the Bible on Ludgate-hill, Anno Dom.	printed for George Sawbridge, at the Bible on Ludgate-hill, Anno Dom	 1
Printed by M. F.	Printed by M. F	 1
printed by K.P. for C.R.	printed by K.P. for C.R	 1
printed by W. Godbid, and are to be sold by Moses Pitt, at the Angel over against over against the little north-door of St. Paul's Church. 1676. Where you may have the same sermon in French, as it was preached.	printed by W. Godbid, and are to be sold by Moses Pitt, at the Angel over against over against the little north-door of St. Paul's Church. 1676. Where you may have the same sermon in French, as it was preached	 1
Decemb. 1. Printed by T. F. for L. W.	Decemb. 1. Printed by T. F. for L. W	 1
for R. J.	for R. J	 1
printed by T. F. for R. H.	printed by T. F. for R. H	 1
for G. B.	for G. B	 1
printed by F. N.	printed by F. N	 1
printed by T.W. for H. B[lunden].	printed by T.W. for H. B[lunden]	 1
ex officina Joan. Hayes, celeberrimæ Academiæ typographi. 1673. Impensis Samuelis Simpson Bibliopolæ Cantab.	ex officina Joan. Hayes, celeberrimæ Academiæ typographi. 1673. Impensis Samuelis Simpson Bibliopolæ Cantab	 1
Printed by A.M. for I. Rothwell ..	Printed by A.M. for I. Rothwell	 1
Printed for H.P.	Printed for H.P	 1
Printed by I[ohn]. R[edmayne].	Printed by I[ohn]. R[edmayne]	 1
printed by W. Bladen, Anno Dom.	printed by W. Bladen, Anno Dom	 1
piinted [sic], and are to be sold by S.B.	piinted [sic], and are to be sold by S.B	 1
Printed according to order by, G.B. and R.W.	Printed according to order by, G.B. and R.W	 1
printed for S.I.	printed for S.I	 1
printed for William Miller at the Gilded Acorn in St. Paul's Church-yard, where gentlemen and others may be furnished with school-books, and most sorts of Acts of Parliament, Kings, Lord-Chancellors, Lord Keepers and Speakers speeches; and other sorts of discourses, and state-matters: as also books of divinity, church-government, humanity, sermons on most occasions, &c.	printed for William Miller at the Gilded Acorn in St. Paul's Church-yard, where gentlemen and others may be furnished with school-books, and most sorts of Acts of Parliament, Kings, Lord-Chancellors, Lord Keepers and Speakers speeches; and other sorts of discourses, and state-matters: as also books of divinity, church-government, humanity, sermons on most occasions, &c	 1
printed for N.J.	printed for N.J	 1
printed in the yeare 1642. for I.B.	printed in the yeare 1642. for I.B	 1
Printed at London by Edward Okes, and are to be sold by Thomas Passenger ..	Printed at London by Edward Okes, and are to be sold by Thomas Passenger	 1
Printed for Samuel Man ..	Printed for Samuel Man	 1
Impensis J. Adamson ..	Impensis J. Adamson	 1
Printed and are to be sould at the Exchange ..	Printed and are to be sould at the Exchange	 1
Printed by R. Norton for R. Royston ..	Printed by R. Norton for R. Royston	 1
Printed for Herringman [and 8 others] ..	Printed for Herringman [and 8 others]	 1
Printed by A.M. for Thomas Parkhurst ..	Printed by A.M. for Thomas Parkhurst	 1
Printed by Hannah Clark for John Dunton ..	Printed by Hannah Clark for John Dunton	 1
Printed by A.M. for Simon Miller ..	Printed by A.M. for Simon Miller	 1
Printed by T.L. for Nathaniel Brooke ..	Printed by T.L. for Nathaniel Brooke	 1
Printed by W.J. Wilde for J. Deacon ..	Printed by W.J. Wilde for J. Deacon	 1
Printed for John Lawrence ..	Printed for John Lawrence	 1
Printed by T.R. and N.T. for George Dawes ..	Printed by T.R. and N.T. for George Dawes	 1
Typis M.C. pro. J. Clark ..	Typis M.C. pro. J. Clark	 1
Printed by M.C. for John Clark ..	Printed by M.C. for John Clark	 1
Printed by Thomas James for Samuel Tidmarsh ..	Printed by Thomas James for Samuel Tidmarsh	 1
Printed by J.R. for J. Williams ..	Printed by J.R. for J. Williams	 1
Printed for G.C.	Printed for G.C	 1
Printed for Francis Saunders ..	Printed for Francis Saunders	 1
Printed for R.O.	Printed for R.O	 1
Impensis Abelis Swalle, & prostant venales apud Staffordum Anson ..	Impensis Abelis Swalle, & prostant venales apud Staffordum Anson	 1
Printed by Tho. Newcomb for George Thomason ..	Printed by Tho. Newcomb for George Thomason	 1
Printed for Samuel Tidmarsh ..	Printed for Samuel Tidmarsh	 1
Printed for William Leake ..	Printed for William Leake	 1
Printed for C. Corbet ..	Printed for C. Corbet	 1
Printed for John White for Francis Hildyard, book-seller ..	Printed for John White for Francis Hildyard, book-seller	 1
Printed by Iohn Cairnes for Gideon Shaw, to be sold at his shop ..	Printed by Iohn Cairnes for Gideon Shaw, to be sold at his shop	 1
Printed for Giles Calvert, and are to be sold at his shop ..	Printed for Giles Calvert, and are to be sold at his shop	 1
excudebant A[nne]. & L[eonard]. Lichfield, Acad. typogr.	excudebant A[nne]. & L[eonard]. Lichfield, Acad. typogr	 1
ex officina Jo. Hayes, celeberrimæ academiæ typographi; impensis Sam. Simpson, bibliopol. Cantab.	ex officina Jo. Hayes, celeberrimæ academiæ typographi; impensis Sam. Simpson, bibliopol. Cantab	 1
printed for William Marshall at the Bible in Newgate-street, 1683. Price 1 s.	printed for William Marshall at the Bible in Newgate-street, 1683. Price 1 s	 1
Printed for Samuel Lowndes, and are to be sold by Henry Rhodes ..	Printed for Samuel Lowndes, and are to be sold by Henry Rhodes	 1
Printed by J. Baker ..	Printed by J. Baker	 1
Printed for Jos. Hindmarsh ..	Printed for Jos. Hindmarsh	 1
Printed for the author, and are to be sold by John Crump ..	Printed for the author, and are to be sold by John Crump	 1
Printed by J.C. and Freemand Collins, and are to be sold by Danel [sic] Brown ..	Printed by J.C. and Freemand Collins, and are to be sold by Danel [sic] Brown	 1
Printed for H. Brome ..	Printed for H. Brome	 1
Printed and are to be sold by J. Nutt ..	Printed and are to be sold by J. Nutt	 1
Printed by William Godbid for John Playford, and are to be sold at his shop ..	Printed by William Godbid for John Playford, and are to be sold at his shop	 1
Printed by John Attwood for the author, and sold by William Staresmore ...	Printed by John Attwood for the author, and sold by William Staresmore	 1
Printed for Mathew Gilliflower ..	Printed for Mathew Gilliflower	 1
Printed for John Hancock ..	Printed for John Hancock	 1
Printed for Benjamin Harris ..	Printed for Benjamin Harris	 1
Printed by Tho. Mabb for Robert Horne ..	Printed by Tho. Mabb for Robert Horne	 1
Printed by W. Godbid for John Playford at his shop ..	Printed by W. Godbid for John Playford at his shop	 1
Printed for D. Newman ..	Printed for D. Newman	 1
Printed at Antwerp by Cornelius Woons ..	Printed at Antwerp by Cornelius Woons	 1
Printed for T.N. and are to be sold by John Clark ..	Printed for T.N. and are to be sold by John Clark	 1
Printed by John Macock ..	Printed by John Macock	 1
Printed for D. Brown .. and T. Benskin ..	Printed for D. Brown .. and T. Benskin	 1
Printed by J.M. for Henry Cripps and Lodowick Lloyd, and are to be sold in their shop ..	Printed by J.M. for Henry Cripps and Lodowick Lloyd, and are to be sold in their shop	 1
Printed by J.G. for R. Royston .. and are to be sold by Thomas Miller ..	Printed by J.G. for R. Royston .. and are to be sold by Thomas Miller	 1
Printed for W. Abington .. and W. Clarke ..	Printed for W. Abington .. and W. Clarke	 1
printed by E. G[riffin].	printed by E. G[riffin]	 1
Printed by J.D. for J. Robinson .. to be sold by Mich. Hide ..	Printed by J.D. for J. Robinson .. to be sold by Mich. Hide	 1
By Roger Daniel ..	By Roger Daniel	 1
Printed for R. Wellington ..	Printed for R. Wellington	 1
Printed for Iohn Hardesty ..	Printed for Iohn Hardesty	 1
Printed by Gedeon Lithgovv and are to be sold at his shop ..	Printed by Gedeon Lithgovv and are to be sold at his shop	 1
Printed by John Bill and Christopher Barker .	Printed by John Bill and Christopher Barker	 1
Printed for Livewell Chapman ..	Printed for Livewell Chapman	 1
Printed by T. Hodgkin for Robert Clavel ..	Printed by T. Hodgkin for Robert Clavel	 1
Printed by P.L.	Printed by P.L	 1
excudebat Hen: Hall, Academiæ typhgraphus, impensis Joseph. Godwin.	excudebat Hen: Hall, Academiæ typhgraphus, impensis Joseph. Godwin	 1
printed [by J.C.] for C.C.	printed [by J.C.] for C.C	 1
Printed by E. Tyler and R. Holt for Nathaniel Brooke ..	Printed by E. Tyler and R. Holt for Nathaniel Brooke	 1
printed, and are to be sold by Randal Taylor.	printed, and are to be sold by Randal Taylor	 1
printed for Tho. Fabian at the Sign of the Bible in St. Pauls Church-Yard, a Corner shop next Cheapside ..	printed for Tho. Fabian at the Sign of the Bible in St. Pauls Church-Yard, a Corner shop next Cheapside	 1
Printed by Samuel Green for Joseph Browning ..	Printed by Samuel Green for Joseph Browning	 1
Impensis Thomæ Dring ..	Impensis Thomæ Dring	 1
Printed by T.M. for Thomas Parkhurst ..	Printed by T.M. for Thomas Parkhurst	 1
Printed by J.M. for Henry Bonwicke ..	Printed by J.M. for Henry Bonwicke	 1
Printed by Richard Cotes for Stephen Botwell ..	Printed by Richard Cotes for Stephen Botwell	 1
Printed for Robert Hartford ..	Printed for Robert Hartford	 1
Printed by Bartholomew Green, sold by Samuel Phillips ..	Printed by Bartholomew Green, sold by Samuel Phillips	 1
Printed by J. Streater for George Sawbridge ..	Printed by J. Streater for George Sawbridge	 1
Printed by B. Green & J. Allen, for Nicholas Buttolph..	Printed by B. Green & J. Allen, for Nicholas Buttolph	 1
Printed by J. Streator, and are to be sold by Geo. Sanbridge ..	Printed by J. Streator, and are to be sold by Geo. Sanbridge	 1
Printed by B. Green and J. Allen for Michael Perry .. and Nicholas Buttolph ..	Printed by B. Green and J. Allen for Michael Perry .. and Nicholas Buttolph	 1
Printed for Richard Mills ..	Printed for Richard Mills	 1
Printed by J.R. for T. Passinger ..	Printed by J.R. for T. Passinger	 1
Prid. Nat. D.N.	Prid. Nat. D.N	 1
Printed by John Brocas for John Ware ..	Printed by John Brocas for John Ware	 1
Printed by assigns of Richard and Edward Atkins .. for John Walthoe ..	Printed by assigns of Richard and Edward Atkins .. for John Walthoe	 1
Printed by John Streator, James Plesher, and Henry Twyford, assigns of Richard Atkyns and Edw., Atkyns ..	Printed by John Streator, James Plesher, and Henry Twyford, assigns of Richard Atkyns and Edw., Atkyns	 1
Printed by Robert Ibbitson and are to be sold by Thomas Pierrepont ..	Printed by Robert Ibbitson and are to be sold by Thomas Pierrepont	 1
Printed ann. dom.	Printed ann. dom	 1
Printed for Eliz. Calvert ..	Printed for Eliz. Calvert	 1
Printed for Mathew Walbanck ..	Printed for Mathew Walbanck	 1
printed by J.G. to be sold by James Good, bookseller in Oxon.	printed by J.G. to be sold by James Good, bookseller in Oxon	 1
Printed for J. Gwillim .. and R. Baldwin ..	Printed for J. Gwillim .. and R. Baldwin	 1
Printed for George Dawes ..	Printed for George Dawes	 1
Printed by B.G. for Nath. Brook ..	Printed by B.G. for Nath. Brook	 1
Printed by G.M. for Joshua Kirton and Thomas Warren ..	Printed by G.M. for Joshua Kirton and Thomas Warren	 1
Printed by T.S. and sold by T. Parkhurst .. and J. Robinson ..	Printed by T.S. and sold by T. Parkhurst .. and J. Robinson	 1
E Theatro Sheldoniano, impensis Joh. Crosley, & Sam. Smith, bibliopol. Lond.	E Theatro Sheldoniano, impensis Joh. Crosley, & Sam. Smith, bibliopol. Lond	 1
Typis Jacobi Flesher, prostant apud Gul. Wells & Rob. Scott ..	Typis Jacobi Flesher, prostant apud Gul. Wells & Rob. Scott	 1
Printed by Andrew Anderson and are to be sold at his house ..	Printed by Andrew Anderson and are to be sold at his house	 1
Printed for Will. Rogers .. and Fr. Hicks ..	Printed for Will. Rogers .. and Fr. Hicks	 1
Printed by the assigns of Richard and Edward Atkins .., for H. Twyford ..	Printed by the assigns of Richard and Edward Atkins .., for H. Twyford	 1
printed for John Harris at the Harrow in Little Britain, 1696. Price 6d.	printed for John Harris at the Harrow in Little Britain, 1696. Price 6d	 1
Printed by B. Green and J. Allen for Benjamin Eliot ..	Printed by B. Green and J. Allen for Benjamin Eliot	 1
Printed by the assigns of Richard and Edw. Atkyns for R.V. and R.B. and are to be sold by Tho. Cater ..	Printed by the assigns of Richard and Edw. Atkyns for R.V. and R.B. and are to be sold by Tho. Cater	 1
Printed for W. Lee, D. Pakeman, G. Bedell ..	Printed for W. Lee, D. Pakeman, G. Bedell	 1
Printed by J.C. for J.J.	Printed by J.C. for J.J	 1
Printed for Tho. Benskins ..	Printed for Tho. Benskins	 1
printed for R.O.	printed for R.O	 1
Sumptibus Samuelis Smith, ad insigne principis in cæmiterio D Pauli A.	Sumptibus Samuelis Smith, ad insigne principis in cæmiterio D Pauli A	 1
Printed for the author, and sold by Nicholas Woolf ..	Printed for the author, and sold by Nicholas Woolf	 1
excudebat R. Daniel, impensis Guil. Nealand bibliopolæ Cantabrig.	excudebat R. Daniel, impensis Guil. Nealand bibliopolæ Cantabrig	 1
Apud J. Martyn ..	Apud J. Martyn	 1
Printed by Peter Cole, printer and book-seller, at the sign of the Printing-press in Corn-hill, neer the Royall Exchange.	Printed by Peter Cole, printer and book-seller, at the sign of the Printing-press in Corn-hill, neer the Royall Exchange	 1
by E[dward]. G[riffin].	by E[dward]. G[riffin]	 1
printed for S.G.	printed for S.G	 1
[printed by George Larkin, jun. for William Marshal .. and are also sold by John Marshal ..	[printed by George Larkin, jun. for William Marshal .. and are also sold by John Marshal	 1
Printed by the assigns of R. and Edw. Atkins esquires, for Thomas Bassett ..	Printed by the assigns of R. and Edw. Atkins esquires, for Thomas Bassett	 1
Printed by the assigns of Edward and Richard Atkins .. for L.C., and are to be sold by J. Place ..	Printed by the assigns of Edward and Richard Atkins .. for L.C., and are to be sold by J. Place	 1
Printed for Obadiah Blagrave ..	Printed for Obadiah Blagrave	 1
Printed by Joost Broerss ..	Printed by Joost Broerss	 1
Printed for R. Chiswell .., B. Tooke .., T. Sawbridge ..	Printed for R. Chiswell .., B. Tooke .., T. Sawbridge	 1
Printed at ye Theatre, sold by M. Pitt ..	Printed at ye Theatre, sold by M. Pitt	 1
Printed for T.B. ..	Printed for T.B.	 1
Printed for, and sold by Will. Marshal ..	Printed for, and sold by Will. Marshal	 1
Printed by the author at his house ..	Printed by the author at his house	 1
Printed for William Grantham ..	Printed for William Grantham	 1
Printed for Robert Pawlet ..	Printed for Robert Pawlet	 1
Printed for John Salusbury and Robert Osborne ..	Printed for John Salusbury and Robert Osborne	 1
Printed by T.H. and sold by Randal Taylor ..	Printed by T.H. and sold by Randal Taylor	 1
Printed for William Hope ..	Printed for William Hope	 1
Printed and are to be sold by Tho. Ar[c]her ..	Printed and are to be sold by Tho. Ar[c]her	 1
Printed by John Streater, James Flesher and Henry Twyford ..	Printed by John Streater, James Flesher and Henry Twyford	 1
Printed by J. Best for John Williams ..	Printed by J. Best for John Williams	 1
ex officinâ Joan. Hayes, celeberrimæ Academiæ typographi. M.DC.LXXXIV. Impensis H. Dickinson & R. Green, bibliopol. Cantab.	ex officinâ Joan. Hayes, celeberrimæ Academiæ typographi. M.DC.LXXXIV. Impensis H. Dickinson & R. Green, bibliopol. Cantab	 1
Printed for John Marshal ..	Printed for John Marshal	 1
Printed by E. Alsop for Francis Grove .. and William Gilbertson ..	Printed by E. Alsop for Francis Grove .. and William Gilbertson	 1
Printed by J.W. for Tho. Helder ..	Printed by J.W. for Tho. Helder	 1
Reprinted by Benjamin Took .. and are to be sold by Mary Crook ..	Reprinted by Benjamin Took .. and are to be sold by Mary Crook	 1
Printed and sold by R. Baldwin ..	Printed and sold by R. Baldwin	 1
Printed by R.L. for William Leake ..	Printed by R.L. for William Leake	 1
sold by Peter Stent ..	sold by Peter Stent	 1
Printed [sic] for Randal Taylor ..	Printed [sic] for Randal Taylor	 1
Printed for Henry Marsh ..	Printed for Henry Marsh	 1
Printed by Matthew Simmons ..	Printed by Matthew Simmons	 1
Printed for Andrew Green.	Printed for Andrew Green	 1
Printed by G.P. for I. Andrews ..	Printed by G.P. for I. Andrews	 1
Printed for and are to be sold by George Savile ..	Printed for and are to be sold by George Savile	 1
Printed by R. Holt for T. Passinger .. and R. Fenner ..	Printed by R. Holt for T. Passinger .. and R. Fenner	 1
Printed for James Nuthall ..	Printed for James Nuthall	 1
excudebat R.H.	excudebat R.H	 1
Typis S.N. impensis L.S.	Typis S.N. impensis L.S	 1
Printed for Iohn Rothwel ..	Printed for Iohn Rothwel	 1
printed for Matt. Wotton, at the Three Daggers in Fleet-street, and G. Conyers, at the Ring in Little Britain. Price 1s. 6d.	printed for Matt. Wotton, at the Three Daggers in Fleet-street, and G. Conyers, at the Ring in Little Britain. Price 1s. 6d	 1
Printed for Francis Coles ..	Printed for Francis Coles	 1
Printed for R. Bentley and M. Magnes ..	Printed for R. Bentley and M. Magnes	 1
Printed for William Shears ..	Printed for William Shears	 1
Printed by B. Green & J. Allen, sold by Michael Perry ..	Printed by B. Green & J. Allen, sold by Michael Perry	 1
printed by E.T. and R.H.	printed by E.T. and R.H	 1
Printed for the author, and are to be sold by B. Aylmer at the Three Pidgeons over against the Royal Exchange, Cornhill, and C. Brome at the Gun at the West-end of St. Pauls.	Printed for the author, and are to be sold by B. Aylmer at the Three Pidgeons over against the Royal Exchange, Cornhill, and C. Brome at the Gun at the West-end of St. Pauls	 1
Printed by W.W. for Thomas Paybody ..	Printed by W.W. for Thomas Paybody	 1
Printed for Tho. Malthus ..	Printed for Tho. Malthus	 1
Printed by H.C. for R. Baldwin ..	Printed by H.C. for R. Baldwin	 1
Printed by Bartholomew Green for Michael Perry ..	Printed by Bartholomew Green for Michael Perry	 1
Printed by Andrew Crook .. and are to be sold by William Norman and Eliphal Dobson ..	Printed by Andrew Crook .. and are to be sold by William Norman and Eliphal Dobson	 1
Printed for Nicholas Boddington ..	Printed for Nicholas Boddington	 1
Printed by John Macock for Nathaniel Brooks ..	Printed by John Macock for Nathaniel Brooks	 1
Printed by Tho. Newcomb for Richard Deacon ..	Printed by Tho. Newcomb for Richard Deacon	 1
Printed for Richard Moon ..	Printed for Richard Moon	 1
Printed by Sarah Griffin for Mary Rothwell ..	Printed by Sarah Griffin for Mary Rothwell	 1
Printed by T.N. for W. Lee, D. Pakeman, R. Best and G. Bedell ..	Printed by T.N. for W. Lee, D. Pakeman, R. Best and G. Bedell	 1
Printed by J.H. for Luke Meredith ..	Printed by J.H. for Luke Meredith	 1
Printed for Robert Walker ..	Printed for Robert Walker	 1
Printed J. Wright ..	Printed J. Wright	 1
Printed for Thomas Vere ..	Printed for Thomas Vere	 1
printed for P.M.	printed for P.M	 1
printed for the use and benefit of Thomas Gibbes gent.	printed for the use and benefit of Thomas Gibbes gent	 1
printed by J[ames]. Flesher for W[illiam]. L[ee]. D[aniel]. P[akeman]. and G[abriel]. B[edell].	printed by J[ames]. Flesher for W[illiam]. L[ee]. D[aniel]. P[akeman]. and G[abriel]. B[edell]	 1
printed for L.W. and R.C.	printed for L.W. and R.C	 1
Prostant venales apud Mosem Pitt ..	Prostant venales apud Mosem Pitt	 1
Printed for N. Cox ..	Printed for N. Cox	 1
Printed for Richard Davis ..	Printed for Richard Davis	 1
Printed at London by J.C. for John Place ..	Printed at London by J.C. for John Place	 1
printed for F[rancis]. C[oles]. and T. B.	printed for F[rancis]. C[oles]. and T. B	 1
Printed for William Thackeray ..	Printed for William Thackeray	 1
Printed for W. Thackeray ..	Printed for W. Thackeray	 1
Printed by P.L. for William Thackeray ..	Printed by P.L. for William Thackeray	 1
Reprinted in R.M.	Reprinted in R.M	 1
Printed by T.F. for F. Coles ..	Printed by T.F. for F. Coles	 1
Printed by Edward Husband ..	Printed by Edward Husband	 1
Printed by T.W. for Edw. Husband ..	Printed by T.W. for Edw. Husband	 1
printed by T. Favvcet for J.R.	printed by T. Favvcet for J.R	 1
Printed for Lawrence Blaikelock ..	Printed for Lawrence Blaikelock	 1
Printed by Charles Bill and the executrix of Thomas Newcomb ..	Printed by Charles Bill and the executrix of Thomas Newcomb	 1
Printed at London for Benjamin Allen.	Printed at London for Benjamin Allen	 1
printed for I[ohn]. T[homas].	printed for I[ohn]. T[homas]	 1
Printed for Nath. Brooke ..	Printed for Nath. Brooke	 1
Printed for Fra. Smith, jun. ..	Printed for Fra. Smith, jun.	 1
printed by G[eorge]. P[urslowe].	printed by G[eorge]. P[urslowe]	 1
Printed by S.B.	Printed by S.B	 1
Printed for Tho. Guy ..	Printed for Tho. Guy	 1
Printed for J. Hindmarsh ..	Printed for J. Hindmarsh	 1
Printed for Daniel Brown ..	Printed for Daniel Brown	 1
for Robert Ibbitson ..	for Robert Ibbitson	 1
Apud Joannem Hayes ..	Apud Joannem Hayes	 1
Edinburgh printed by Evan Tyler .. And now re-printed by Tho. Walkley ..	Edinburgh printed by Evan Tyler .. And now re-printed by Tho. Walkley	 1
Printed for Thomas Fabian ..	Printed for Thomas Fabian	 1
Re-printed by His Majesties command at Oxford by Leonard Lichfield ..	Re-printed by His Majesties command at Oxford by Leonard Lichfield	 1
Printed for S.S. ..	Printed for S.S.	 1
Printed by M. Simmons and are to be sold by George Calvert, Edward Thomas and Samuel Sprint ..	Printed by M. Simmons and are to be sold by George Calvert, Edward Thomas and Samuel Sprint	 1
Printed and sold by H. Hills ..	Printed and sold by H. Hills	 1
Printed by J.B. for R. Bently and S. Magnes ..	Printed by J.B. for R. Bently and S. Magnes	 1
Printed by G.L. ..	Printed by G.L.	 1
Printed by E. Flesher for R. Royston ..	Printed by E. Flesher for R. Royston	 1
Printed by Elizabeth Mallet ..	Printed by Elizabeth Mallet	 1
Printed for G. Sawbridge, [and 10 others], Booksellers ..	Printed for G. Sawbridge, [and 10 others], Booksellers	 1
printed by J[ames]. C[ottrell].	printed by J[ames]. C[ottrell]	 1
excudebat R. E[veringham]. sumptibus S. Smith ad Insignia Principis in Coemeterio D. Pauli.	excudebat R. E[veringham]. sumptibus S. Smith ad Insignia Principis in Coemeterio D. Pauli	 1
Printed by B. Alsop ..	Printed by B. Alsop	 1
by Tho. Broad ..	by Tho. Broad	 1
Printed for Th. Dawks ..	Printed for Th. Dawks	 1
Printed by William Rawlins and Samuel Roycroft, assigns of Richard and Edward Atkyns, esquires; and are to be sold by Samuel Keble, at the Turks-Head near St. Dunstans Church in Fleetstreet.	Printed by William Rawlins and Samuel Roycroft, assigns of Richard and Edward Atkyns, esquires; and are to be sold by Samuel Keble, at the Turks-Head near St. Dunstans Church in Fleetstreet	 1
Printed by W.G.	Printed by W.G	 1
excudebat Hen: Hall, Impensis Ric. Davis.	excudebat Hen: Hall, Impensis Ric. Davis	 1
Printed for S. Walsall ..	Printed for S. Walsall	 1
Printed by T.R. and J.C.	Printed by T.R. and J.C	 1
Printed for Thomas Drant and T.L.	Printed for Thomas Drant and T.L	 1
ex officina Johannis Redmayne, prostant venales apud Johannem Creed bibliopolam, Cantab.	ex officina Johannis Redmayne, prostant venales apud Johannem Creed bibliopolam, Cantab	 1
Iuly, 5. London, printed for I. H[ammond?]. and T. R[yder?].	Iuly, 5. London, printed for I. H[ammond?]. and T. R[yder?]	 1
printed for K.C.I.F.	printed for K.C.I.F	 1
printed for W.M. at the Acorn in S. Paul's Church-Yard: where you may be furnished with most sorts of bound or stitched books, &c.	printed for W.M. at the Acorn in S. Paul's Church-Yard: where you may be furnished with most sorts of bound or stitched books, &c	 1
printed 3. month 4 day for M.W.	printed 3. month 4 day for M.W	 1
printed for N.R.	printed for N.R	 1
printed for J.V.	printed for J.V	 1
Printed by the printed copy, first printed at Dublin. And re-printed at London, by G.C.	Printed by the printed copy, first printed at Dublin. And re-printed at London, by G.C	 1
apud Ric: Davis bibliopolam; excudit Hen: Hall typis Arabicis Acad.	apud Ric: Davis bibliopolam; excudit Hen: Hall typis Arabicis Acad	 1
Printed for the use and benefit of William Byron, Gent.	Printed for the use and benefit of William Byron, Gent	 1
Printed for Sam. Crouch ..	Printed for Sam. Crouch	 1
printed by T. Forcet for Humphrey Robinson ... Pauls Church-yard at the ...	printed by T. Forcet for Humphrey Robinson ... Pauls Church-yard at the	 1
typis academicis, impensis Edmundi Jeffery, bibliopolæ Cantabr.	typis academicis, impensis Edmundi Jeffery, bibliopolæ Cantabr	 1
Printed for F.C. and T.B.	Printed for F.C. and T.B	 1
